timestamp,src_ip,bytes,sensor_type,src_ip_num,is_farm_ip,bytes_log,anomaly_score,is_anomaly
2025-12-18 19:23:53.083682,192.168.1.9,255,humidity,9,1,5.545177444479562,0,1
2025-12-19 07:52:53.083707,192.168.1.39,599,soil_moisture,39,1,6.396929655216146,0,1
2025-12-19 08:08:53.083732,203.0.113.252,7450,temp,252,0,8.916103530553727,0,1
2025-12-19 05:27:53.083756,192.168.1.9,494,temp,9,1,6.20455776256869,0,1
2025-12-18 18:59:53.083780,192.168.1.9,617,soil_moisture,9,1,6.42648845745769,0,1
2025-12-18 20:18:53.083803,192.168.1.23,593,pesticide,23,1,6.386879319362645,0,1
2025-12-18 19:22:53.083827,192.168.1.19,615,pesticide,19,1,6.423246963533519,0,1
2025-12-18 23:38:53.083851,192.168.1.16,614,pesticide,16,1,6.421622267806518,0,1
2025-12-19 01:52:53.083876,192.168.1.5,692,soil_moisture,5,1,6.541029999189903,0,1
2025-12-19 10:52:53.083901,192.168.1.27,413,pesticide,27,1,6.025865973825314,0,1
2025-12-18 17:26:53.083926,192.168.1.18,397,pesticide,18,1,5.986452005284438,0,1
2025-12-18 19:58:53.083955,192.168.1.47,658,humidity,47,1,6.490723534502507,0,1
2025-12-18 20:28:53.083979,192.168.1.19,769,pesticide,19,1,6.646390514847729,0,1
2025-12-19 13:24:53.084003,192.168.1.3,717,humidity,3,1,6.576469569048224,0,1
2025-12-18 22:48:53.084029,192.168.1.47,152,pesticide,47,1,5.030437921392435,0,1
2025-12-18 16:03:53.084055,192.168.1.20,510,pesticide,20,1,6.236369590203704,0,1
2025-12-18 22:20:53.084079,192.168.1.14,669,temp,14,1,6.507277712385012,0,1
2025-12-19 03:06:53.084103,192.168.1.6,123,soil_moisture,6,1,4.820281565605037,0,1
2025-12-18 20:12:53.084125,192.168.1.50,143,pesticide,50,1,4.969813299576001,0,1
2025-12-18 20:49:53.084149,192.168.1.38,653,humidity,38,1,6.483107351457199,0,1
2025-12-19 10:10:53.092347,192.168.1.36,104,pesticide,36,1,4.653960350157523,0,1
2025-12-18 22:12:53.092382,192.168.1.14,93,pesticide,14,1,4.543294782270004,0,1
2025-12-18 20:45:53.092412,192.168.1.20,432,humidity,20,1,6.07073772800249,0,1
2025-12-19 11:40:53.092438,192.168.1.28,460,pesticide,28,1,6.133398042996649,0,1
2025-12-18 18:28:53.092464,192.168.1.9,157,pesticide,9,1,5.062595033026967,0,1
2025-12-19 05:09:53.092488,192.168.1.38,302,pesticide,38,1,5.713732805509369,0,1
2025-12-19 07:12:53.092513,192.168.1.48,497,humidity,48,1,6.210600077024653,0,1
2025-12-19 07:01:53.092556,192.168.1.3,90,soil_moisture,3,1,4.51085950651685,0,1
2025-12-19 15:37:53.092583,192.168.1.12,775,temp,12,1,6.654152520183219,0,1
2025-12-19 13:19:53.092609,192.168.1.32,105,humidity,32,1,4.663439094112067,0,1
2025-12-18 16:01:53.092633,192.168.1.5,722,soil_moisture,5,1,6.583409222158765,0,1
2025-12-18 21:14:53.092658,192.168.1.22,111,temp,22,1,4.718498871295094,0,1
2025-12-18 19:25:53.092683,192.168.1.21,187,humidity,21,1,5.236441962829949,0,1
2025-12-18 16:45:53.092706,192.168.1.5,457,pesticide,5,1,6.126869184114185,0,1
2025-12-18 18:07:53.092729,192.168.1.32,576,pesticide,32,1,6.3578422665081,0,1
2025-12-19 10:45:53.092753,192.168.1.9,780,soil_moisture,9,1,6.660575149839686,0,1
2025-12-19 07:52:53.092778,192.168.1.14,734,temp,14,1,6.5998704992128365,0,1
2025-12-18 22:05:53.092803,192.168.1.13,300,temp,13,1,5.707110264748875,0,1
2025-12-19 14:00:53.092827,192.168.1.40,564,pesticide,40,1,6.336825731146441,0,1
2025-12-19 12:53:53.092998,192.168.1.45,395,temp,45,1,5.981414211254481,0,1
2025-12-19 02:55:53.093025,192.168.1.39,765,humidity,39,1,6.641182169740591,0,1
2025-12-19 05:35:53.093047,192.168.1.18,253,soil_moisture,18,1,5.537334267018537,0,1
2025-12-19 12:23:53.093070,192.168.1.37,599,temp,37,1,6.396929655216146,0,1
2025-12-19 10:00:53.093103,192.168.1.2,757,soil_moisture,2,1,6.630683385642372,0,1
2025-12-18 21:55:53.093126,192.168.1.47,169,humidity,47,1,5.135798437050262,0,1
2025-12-19 10:14:53.093168,192.168.1.20,307,humidity,20,1,5.730099782973575,0,1
2025-12-19 10:39:53.093195,192.168.1.12,419,pesticide,12,1,6.040254711277414,0,1
2025-12-19 05:59:53.093218,192.168.1.17,216,soil_moisture,17,1,5.37989735354046,0,1
2025-12-19 12:05:53.093242,192.168.1.10,475,pesticide,10,1,6.16541785423142,0,1
2025-12-18 18:41:53.093266,192.168.1.43,574,humidity,43,1,6.354370040797351,0,1
2025-12-19 01:49:53.093291,192.168.1.24,764,pesticide,24,1,6.639875833826536,0,1
2025-12-19 00:01:53.093316,192.168.1.23,634,temp,23,1,6.453624998892692,0,1
2025-12-19 09:12:53.093348,192.168.1.49,178,pesticide,49,1,5.187385805840755,0,1
2025-12-19 03:43:53.093371,192.168.1.2,235,humidity,2,1,5.4638318050256105,0,1
2025-12-19 04:09:53.093393,192.168.1.19,310,humidity,19,1,5.739792912179234,0,1
2025-12-18 23:21:53.093415,192.168.1.12,202,temp,12,1,5.313205979041787,0,1
2025-12-19 08:22:53.093438,192.168.1.33,216,soil_moisture,33,1,5.37989735354046,0,1
2025-12-18 20:51:53.093463,192.168.1.48,788,humidity,48,1,6.670766320845874,0,1
2025-12-19 12:01:53.093489,192.168.1.11,457,pesticide,11,1,6.126869184114185,0,1
2025-12-19 15:58:53.093519,192.168.1.17,252,soil_moisture,17,1,5.53338948872752,0,1
2025-12-19 05:19:53.093542,192.168.1.13,409,temp,13,1,6.016157159698354,0,1
2025-12-19 00:56:53.093566,192.168.1.23,752,temp,23,1,6.6240652277998935,0,1
2025-12-19 12:06:53.093589,192.168.1.38,207,pesticide,38,1,5.337538079701318,0,1
2025-12-19 15:52:53.093612,192.168.1.25,535,pesticide,25,1,6.284134161070802,0,1
2025-12-18 16:14:53.093634,192.168.1.28,622,soil_moisture,28,1,6.434546518787453,0,1
2025-12-19 08:02:53.093657,192.168.1.2,434,temp,2,1,6.075346031088684,0,1
2025-12-18 23:31:53.093680,192.168.1.47,498,humidity,47,1,6.212606095751519,0,1
2025-12-19 10:58:53.093703,192.168.1.33,309,temp,33,1,5.736572297479192,0,1
2025-12-19 08:13:53.093727,192.168.1.31,754,soil_moisture,31,1,6.626717749249025,0,1
2025-12-19 04:40:53.093750,192.168.1.4,316,pesticide,4,1,5.75890177387728,0,1
2025-12-19 09:29:53.093774,192.168.1.42,337,temp,42,1,5.823045895483019,0,1
2025-12-18 17:09:53.093796,192.168.1.37,233,soil_moisture,37,1,5.455321115357702,0,1
2025-12-19 10:55:53.093819,192.168.1.46,72,temp,46,1,4.290459441148391,0,1
2025-12-18 17:46:53.093843,192.168.1.49,124,humidity,49,1,4.8283137373023015,0,1
2025-12-19 09:20:53.093866,192.168.1.10,577,humidity,10,1,6.359573868672378,0,1
2025-12-18 21:26:53.093900,192.168.1.25,507,temp,25,1,6.230481447578482,0,1
2025-12-19 02:28:53.093924,192.168.1.22,523,soil_moisture,22,1,6.261491684321042,0,1
2025-12-18 23:56:53.093949,192.168.1.18,613,pesticide,18,1,6.419994928147142,0,1
2025-12-18 19:28:53.093973,192.168.1.27,302,pesticide,27,1,5.713732805509369,0,1
2025-12-19 04:36:53.093996,192.168.1.15,541,pesticide,15,1,6.295266001439646,0,1
2025-12-18 17:27:53.094019,192.168.1.45,197,soil_moisture,45,1,5.288267030694535,0,1
2025-12-19 03:12:53.094043,192.168.1.21,179,temp,21,1,5.19295685089021,0,1
2025-12-19 13:56:53.094068,192.168.1.5,784,pesticide,5,1,6.665683717782408,0,1
2025-12-18 16:40:53.094092,192.168.1.2,88,temp,2,1,4.48863636973214,0,1
2025-12-19 13:58:53.094116,192.168.1.48,464,pesticide,48,1,6.142037405587356,0,1
2025-12-19 13:03:53.094141,192.168.1.8,192,humidity,8,1,5.262690188904886,0,1
2025-12-19 12:24:53.099293,192.168.1.33,128,humidity,33,1,4.859812404361672,0,1
2025-12-19 15:02:53.099368,192.168.1.30,218,temp,30,1,5.389071729816501,0,1
2025-12-19 08:19:53.099398,192.168.1.43,354,pesticide,43,1,5.872117789475416,0,1
2025-12-19 11:17:53.099426,192.168.1.32,75,humidity,32,1,4.330733340286331,0,1
2025-12-18 20:12:53.099453,192.168.1.26,182,soil_moisture,26,1,5.209486152841421,0,1
2025-12-19 12:48:53.099494,203.0.113.230,8375,pesticide,230,0,9.033125752550372,0,1
2025-12-18 21:46:53.099518,192.168.1.46,651,humidity,46,1,6.480044561926653,0,1
2025-12-19 15:19:53.099542,192.168.1.18,585,temp,18,1,6.373319789577012,0,1
2025-12-19 09:11:53.099567,192.168.1.30,133,pesticide,30,1,4.897839799950911,0,1
2025-12-18 21:13:53.099591,192.168.1.13,389,temp,13,1,5.966146739123692,0,1
2025-12-19 00:46:53.099615,192.168.1.9,702,soil_moisture,9,1,6.555356891810665,0,1
2025-12-19 13:55:53.099638,192.168.1.37,318,humidity,37,1,5.765191102784844,0,1
2025-12-19 15:47:53.099659,192.168.1.47,600,pesticide,47,1,6.398594934535208,0,1
2025-12-18 20:13:53.099683,192.168.1.43,627,soil_moisture,43,1,6.4425401664681985,0,1
2025-12-19 09:13:53.099707,192.168.1.9,644,soil_moisture,9,1,6.4692503167957724,0,1
2025-12-18 22:41:53.099729,192.168.1.16,698,pesticide,16,1,6.54965074223381,0,1
2025-12-19 01:00:53.099753,192.168.1.6,391,soil_moisture,6,1,5.971261839790462,0,1
2025-12-18 22:37:53.099776,192.168.1.43,173,humidity,43,1,5.159055299214529,0,1
2025-12-19 11:27:53.099799,192.168.1.7,300,temp,7,1,5.707110264748875,0,1
2025-12-19 09:56:53.099824,192.168.1.49,165,soil_moisture,49,1,5.111987788356544,0,1
2025-12-19 10:32:53.099855,192.168.1.21,537,soil_moisture,21,1,6.2878585601617845,0,1
2025-12-19 09:42:53.099879,192.168.1.21,555,pesticide,21,1,6.320768294250582,0,1
2025-12-19 10:10:53.099904,192.168.1.7,638,soil_moisture,7,1,6.459904454377535,0,1
2025-12-19 07:34:53.099928,192.168.1.11,580,pesticide,11,1,6.364750756851911,0,1
2025-12-19 13:09:53.099952,192.168.1.19,698,temp,19,1,6.54965074223381,0,1
2025-12-18 23:59:53.099975,192.168.1.23,125,temp,23,1,4.836281906951478,0,1
2025-12-19 07:24:53.099999,192.168.1.38,89,pesticide,38,1,4.499809670330265,0,1
2025-12-19 15:17:53.100023,192.168.1.15,308,temp,15,1,5.733341276897746,0,1
2025-12-18 16:34:53.100047,192.168.1.48,143,pesticide,48,1,4.969813299576001,0,1
2025-12-19 08:25:53.100070,192.168.1.19,320,temp,19,1,5.771441123130016,0,1
2025-12-19 00:44:53.100094,192.168.1.11,197,humidity,11,1,5.288267030694535,0,1
2025-12-19 10:46:53.100120,203.0.113.157,12749,soil_moisture,157,0,9.453286550586572,0,1
2025-12-19 09:42:53.100143,192.168.1.20,794,pesticide,20,1,6.678342114654332,0,1
2025-12-19 01:18:53.104289,192.168.1.44,550,temp,44,1,6.311734809152915,0,1
2025-12-19 10:36:53.104369,192.168.1.18,798,pesticide,18,1,6.683360945766275,0,1
2025-12-19 06:50:53.104401,192.168.1.38,758,soil_moisture,38,1,6.6320017773956295,0,1
2025-12-19 06:21:53.104436,192.168.1.21,142,humidity,21,1,4.962844630259907,0,1
2025-12-19 14:07:53.104462,192.168.1.43,404,humidity,43,1,6.003887067106539,0,1
2025-12-18 18:07:53.104488,192.168.1.49,205,temp,49,1,5.327876168789581,0,1
2025-12-19 08:31:53.104512,192.168.1.49,551,soil_moisture,49,1,6.313548046277095,0,1
2025-12-18 21:36:53.104535,192.168.1.6,630,soil_moisture,6,1,6.447305862541213,0,1
2025-12-19 05:42:53.104556,192.168.1.21,425,soil_moisture,21,1,6.054439346269371,0,1
2025-12-18 19:19:53.104580,192.168.1.3,423,pesticide,3,1,6.049733455231958,0,1
2025-12-18 17:40:53.104605,192.168.1.41,260,temp,41,1,5.564520407322694,0,1
2025-12-18 22:11:53.104628,192.168.1.24,706,temp,24,1,6.561030665896573,0,1
2025-12-19 01:26:53.104652,192.168.1.2,93,humidity,2,1,4.543294782270004,0,1
2025-12-18 21:47:53.104675,192.168.1.33,582,temp,33,1,6.368187186350492,0,1
2025-12-18 20:21:53.104705,192.168.1.29,252,pesticide,29,1,5.53338948872752,0,1
2025-12-19 11:37:53.104731,192.168.1.38,635,soil_moisture,38,1,6.455198563340122,0,1
2025-12-19 15:46:53.104757,192.168.1.6,222,humidity,6,1,5.407171771460119,0,1
2025-12-19 05:31:53.104783,192.168.1.32,563,pesticide,32,1,6.335054251498059,0,1
2025-12-19 11:02:53.104806,192.168.1.12,174,soil_moisture,12,1,5.1647859739235145,0,1
2025-12-19 10:20:53.104838,192.168.1.40,233,pesticide,40,1,5.455321115357702,0,1
2025-12-19 05:25:53.104865,192.168.1.41,336,humidity,41,1,5.820082930352362,0,1
2025-12-19 09:03:53.104895,192.168.1.45,51,pesticide,45,1,3.9512437185814275,0,1
2025-12-19 10:03:53.104927,203.0.113.245,7378,pesticide,245,0,8.906393407058367,0,1
2025-12-19 14:56:53.104952,192.168.1.48,602,pesticide,48,1,6.401917196727186,0,1
2025-12-18 22:18:53.104979,192.168.1.45,760,humidity,45,1,6.634633357861686,0,1
2025-12-19 05:56:53.105006,192.168.1.37,547,humidity,37,1,6.306275286948016,0,1
2025-12-19 05:01:53.105032,192.168.1.33,174,pesticide,33,1,5.1647859739235145,0,1
2025-12-19 07:52:53.105065,203.0.113.236,18028,soil_moisture,236,0,9.7997368515422,0,1
2025-12-19 05:31:53.105100,192.168.1.41,734,soil_moisture,41,1,6.5998704992128365,0,1
2025-12-19 05:38:53.105123,192.168.1.24,147,humidity,24,1,4.997212273764115,0,1
2025-12-18 18:40:53.105147,192.168.1.1,551,pesticide,1,1,6.313548046277095,0,1
2025-12-19 02:34:53.109311,192.168.1.34,197,soil_moisture,34,1,5.288267030694535,0,1
2025-12-19 02:27:53.109363,192.168.1.22,109,humidity,22,1,4.700480365792417,0,1
2025-12-19 00:10:53.109391,192.168.1.38,489,pesticide,38,1,6.194405391104672,0,1
2025-12-19 02:13:53.109416,192.168.1.4,511,temp,4,1,6.238324625039508,0,1
2025-12-19 07:43:53.109451,192.168.1.31,241,temp,31,1,5.488937726156687,0,1
2025-12-19 15:36:53.109475,192.168.1.12,537,pesticide,12,1,6.2878585601617845,0,1
2025-12-19 02:50:53.109501,192.168.1.39,494,pesticide,39,1,6.20455776256869,0,1
2025-12-19 01:04:53.109524,192.168.1.46,133,temp,46,1,4.897839799950911,0,1
2025-12-18 17:15:53.109546,192.168.1.26,512,temp,26,1,6.240275845170769,0,1
2025-12-18 21:26:53.109571,192.168.1.31,201,pesticide,31,1,5.308267697401205,0,1
2025-12-18 18:37:53.109594,192.168.1.17,258,temp,17,1,5.556828061699537,0,1
2025-12-19 08:25:53.109617,192.168.1.30,459,temp,30,1,6.131226489483141,0,1
2025-12-19 00:58:53.109643,192.168.1.40,582,humidity,40,1,6.368187186350492,0,1
2025-12-18 20:59:53.109666,192.168.1.7,596,humidity,7,1,6.391917113392602,0,1
2025-12-18 17:06:53.109689,192.168.1.16,260,humidity,16,1,5.564520407322694,0,1
2025-12-19 04:29:53.109710,192.168.1.34,712,temp,34,1,6.569481420414296,0,1
2025-12-18 17:24:53.109735,192.168.1.49,565,pesticide,49,1,6.338594078203183,0,1
2025-12-19 06:47:53.109758,192.168.1.20,525,temp,20,1,6.26530121273771,0,1
2025-12-19 01:51:53.109782,192.168.1.38,262,soil_moisture,38,1,5.572154032177765,0,1
2025-12-19 11:39:53.109804,192.168.1.2,275,soil_moisture,2,1,5.62040086571715,0,1
2025-12-18 22:43:53.109832,192.168.1.1,771,temp,1,1,6.648984550024776,0,1
2025-12-19 09:32:53.109857,192.168.1.26,614,soil_moisture,26,1,6.421622267806518,0,1
2025-12-19 09:03:53.109881,192.168.1.14,743,pesticide,14,1,6.612041034833092,0,1
2025-12-18 19:53:53.109906,192.168.1.16,569,temp,16,1,6.345636360828596,0,1
2025-12-19 15:59:53.109929,192.168.1.18,435,humidity,18,1,6.077642243349034,0,1
2025-12-18 18:43:53.109954,192.168.1.41,631,temp,41,1,6.448889394146858,0,1
2025-12-19 13:57:53.109978,192.168.1.17,569,temp,17,1,6.345636360828596,0,1
2025-12-19 07:29:53.110003,192.168.1.12,727,soil_moisture,12,1,6.590301048196686,0,1
2025-12-19 01:02:53.110027,192.168.1.44,766,soil_moisture,44,1,6.642486801367256,0,1
2025-12-19 08:15:53.110051,192.168.1.17,74,humidity,17,1,4.31748811353631,0,1
2025-12-19 11:05:53.110075,192.168.1.7,592,pesticide,7,1,6.385194398997726,0,1
2025-12-19 00:09:53.110099,192.168.1.45,296,humidity,45,1,5.6937321388027,0,1
2025-12-18 21:37:53.110123,192.168.1.39,85,temp,39,1,4.454347296253507,0,1
2025-12-19 07:43:53.110146,192.168.1.24,478,soil_moisture,24,1,6.171700597410915,0,1
2025-12-19 05:24:53.110195,192.168.1.21,686,pesticide,21,1,6.532334292222349,0,1
2025-12-19 14:40:53.110219,192.168.1.34,372,pesticide,34,1,5.921578419643816,0,1
2025-12-19 11:41:53.110246,192.168.1.21,66,temp,21,1,4.204692619390966,0,1
2025-12-19 04:24:53.110271,192.168.1.16,465,soil_moisture,16,1,6.144185634125646,0,1
2025-12-18 20:36:53.110295,192.168.1.10,191,temp,10,1,5.2574953720277815,0,1
2025-12-19 02:34:53.110319,192.168.1.2,456,pesticide,2,1,6.124683390894205,0,1
2025-12-19 04:09:53.110351,192.168.1.30,535,temp,30,1,6.284134161070802,0,1
2025-12-18 21:35:53.110374,192.168.1.37,734,pesticide,37,1,6.5998704992128365,0,1
2025-12-18 17:47:53.110398,192.168.1.23,541,humidity,23,1,6.295266001439646,0,1
2025-12-19 07:52:53.110421,192.168.1.36,489,humidity,36,1,6.194405391104672,0,1
2025-12-19 10:19:53.110443,192.168.1.46,494,pesticide,46,1,6.20455776256869,0,1
2025-12-18 22:33:53.110467,192.168.1.28,458,humidity,28,1,6.129050210060545,0,1
2025-12-18 22:41:53.110490,192.168.1.21,523,soil_moisture,21,1,6.261491684321042,0,1
2025-12-18 20:35:53.110511,192.168.1.23,688,temp,23,1,6.535241271013659,0,1
2025-12-19 14:53:53.110534,192.168.1.23,263,soil_moisture,23,1,5.575949103146316,0,1
2025-12-19 13:52:53.110562,203.0.113.3,9058,humidity,3,0,9.111514017669288,0,1
2025-12-19 14:26:53.110587,192.168.1.17,659,soil_moisture,17,1,6.492239835020471,0,1
2025-12-18 19:29:53.110611,192.168.1.47,658,humidity,47,1,6.490723534502507,0,1
2025-12-19 07:33:53.110640,192.168.1.5,296,temp,5,1,5.6937321388027,0,1
2025-12-19 12:51:53.110664,192.168.1.11,335,soil_moisture,11,1,5.817111159963204,0,1
2025-12-18 19:02:53.110687,192.168.1.31,770,pesticide,31,1,6.647688373563329,0,1
2025-12-19 12:04:53.110713,203.0.113.53,6455,pesticide,53,0,8.772765209949785,0,1
2025-12-18 18:35:53.110736,192.168.1.6,396,soil_moisture,6,1,5.983936280687191,0,1
2025-12-19 07:21:53.110762,192.168.1.19,307,soil_moisture,19,1,5.730099782973575,0,1
2025-12-18 16:40:53.110786,192.168.1.29,94,temp,29,1,4.553876891600541,0,1
2025-12-19 12:53:53.110811,192.168.1.13,683,soil_moisture,13,1,6.52795791762255,0,1
2025-12-18 22:57:53.110835,192.168.1.45,795,temp,45,1,6.679599185844383,0,1
2025-12-19 10:40:53.110858,192.168.1.33,393,soil_moisture,33,1,5.976350909297934,0,1
2025-12-18 22:32:53.110881,192.168.1.34,456,pesticide,34,1,6.124683390894205,0,1
2025-12-19 01:45:53.110904,192.168.1.40,626,soil_moisture,40,1,6.440946540632921,0,1
2025-12-19 02:12:53.110928,192.168.1.24,220,temp,24,1,5.3981627015177525,0,1
2025-12-19 10:00:53.110952,192.168.1.21,669,temp,21,1,6.507277712385012,0,1
2025-12-19 06:12:53.110976,192.168.1.1,660,temp,1,1,6.493753839851687,0,1
2025-12-19 04:36:53.111000,192.168.1.38,652,pesticide,38,1,6.481577129276431,0,1
2025-12-19 03:00:53.111029,192.168.1.18,125,soil_moisture,18,1,4.836281906951478,0,1
2025-12-19 06:40:53.111054,192.168.1.27,77,temp,27,1,4.356708826689592,0,1
2025-12-18 22:27:53.111077,192.168.1.38,121,soil_moisture,38,1,4.804021044733257,0,1
2025-12-19 13:42:53.111099,192.168.1.4,359,temp,4,1,5.886104031450156,0,1
2025-12-19 01:29:53.111124,192.168.1.7,335,temp,7,1,5.817111159963204,0,1
2025-12-19 09:24:53.111149,203.0.113.109,17075,temp,109,0,9.745429247877853,0,1
2025-12-19 01:09:53.117311,192.168.1.16,536,temp,16,1,6.285998094508865,0,1
2025-12-19 10:06:53.117355,192.168.1.47,301,soil_moisture,47,1,5.71042701737487,0,1
2025-12-19 06:17:53.117383,192.168.1.31,491,pesticide,31,1,6.198478716492308,0,1
2025-12-19 14:15:53.117409,192.168.1.43,182,temp,43,1,5.209486152841421,0,1
2025-12-18 20:23:53.117435,192.168.1.46,157,pesticide,46,1,5.062595033026967,0,1
2025-12-18 21:54:53.117460,192.168.1.19,316,soil_moisture,19,1,5.75890177387728,0,1
2025-12-18 22:46:53.117483,192.168.1.2,606,temp,2,1,6.408528791059498,0,1
2025-12-19 02:20:53.117511,203.0.113.186,17896,temp,186,0,9.792388380017409,0,1
2025-12-18 21:04:53.117536,192.168.1.35,446,soil_moisture,35,1,6.102558594613569,0,1
2025-12-19 02:23:53.117572,192.168.1.48,420,pesticide,48,1,6.042632833682381,0,1
2025-12-19 14:00:53.117598,192.168.1.24,250,pesticide,24,1,5.5254529391317835,0,1
2025-12-18 20:45:53.117622,192.168.1.34,678,soil_moisture,34,1,6.520621127558696,0,1
2025-12-19 02:12:53.117646,192.168.1.45,249,pesticide,45,1,5.521460917862246,0,1
2025-12-19 07:20:53.117670,192.168.1.23,765,pesticide,23,1,6.641182169740591,0,1
2025-12-19 02:29:53.117693,192.168.1.26,280,humidity,26,1,5.638354669333745,0,1
2025-12-19 11:39:53.117717,192.168.1.38,123,temp,38,1,4.820281565605037,0,1
2025-12-19 04:26:53.117741,192.168.1.12,722,pesticide,12,1,6.583409222158765,0,1
2025-12-19 12:03:53.117765,192.168.1.32,717,soil_moisture,32,1,6.576469569048224,0,1
2025-12-19 08:39:53.117788,192.168.1.36,660,soil_moisture,36,1,6.493753839851687,0,1
2025-12-19 00:30:53.117813,192.168.1.4,261,soil_moisture,4,1,5.568344503761097,0,1
2025-12-18 23:29:53.117838,192.168.1.25,397,pesticide,25,1,5.986452005284438,0,1
2025-12-18 22:41:53.117861,192.168.1.23,376,temp,23,1,5.932245187448011,0,1
2025-12-18 19:04:53.117887,192.168.1.29,395,soil_moisture,29,1,5.981414211254481,0,1
2025-12-19 01:37:53.117911,192.168.1.18,482,pesticide,18,1,6.180016653652572,0,1
2025-12-19 00:58:53.117936,192.168.1.13,263,pesticide,13,1,5.575949103146316,0,1
2025-12-19 04:38:53.117965,192.168.1.16,712,soil_moisture,16,1,6.569481420414296,0,1
2025-12-18 16:03:53.117990,192.168.1.37,117,temp,37,1,4.770684624465665,0,1
2025-12-19 16:00:53.118013,192.168.1.32,758,humidity,32,1,6.6320017773956295,0,1
2025-12-19 03:37:53.118037,192.168.1.49,464,temp,49,1,6.142037405587356,0,1
2025-12-18 19:01:53.118060,192.168.1.33,597,temp,33,1,6.393590753950631,0,1
2025-12-18 17:43:53.118083,192.168.1.11,279,soil_moisture,11,1,5.634789603169249,0,1
2025-12-19 12:34:53.118107,192.168.1.9,108,temp,9,1,4.6913478822291435,0,1
2025-12-19 03:19:53.118131,192.168.1.23,138,humidity,23,1,4.9344739331306915,0,1
2025-12-19 04:07:53.118170,192.168.1.6,148,pesticide,6,1,5.003946305945459,0,1
2025-12-18 17:17:53.118196,192.168.1.18,302,humidity,18,1,5.713732805509369,0,1
2025-12-19 09:11:53.118220,192.168.1.3,437,humidity,3,1,6.082218910376446,0,1
2025-12-19 04:41:53.118243,192.168.1.48,196,temp,48,1,5.2832037287379885,0,1
2025-12-19 12:14:53.118268,192.168.1.31,636,temp,31,1,6.456769655572163,0,1
2025-12-19 02:59:53.118292,192.168.1.38,579,humidity,38,1,6.363028103540465,0,1
2025-12-19 02:13:53.118315,192.168.1.15,303,humidity,15,1,5.717027701406222,0,1
2025-12-19 03:48:53.118345,192.168.1.9,650,pesticide,9,1,6.478509642208569,0,1
2025-12-19 05:00:53.118375,203.0.113.123,14404,humidity,123,0,9.575330647518628,0,1
2025-12-19 15:04:53.118399,192.168.1.39,520,temp,39,1,6.255750041753367,0,1
2025-12-19 07:23:53.118424,192.168.1.36,188,humidity,36,1,5.241747015059643,0,1
2025-12-19 03:07:53.118449,192.168.1.7,392,pesticide,7,1,5.973809611869261,0,1
2025-12-18 22:51:53.118473,192.168.1.17,489,soil_moisture,17,1,6.194405391104672,0,1
2025-12-19 10:57:53.118497,192.168.1.31,366,temp,31,1,5.905361848054571,0,1
2025-12-19 14:11:53.118521,203.0.113.209,12286,temp,209,0,9.416297071867572,0,1
2025-12-18 18:56:53.118546,192.168.1.12,421,humidity,12,1,6.045005314036012,0,1
2025-12-19 04:45:53.118570,192.168.1.36,250,pesticide,36,1,5.5254529391317835,0,1
2025-12-19 00:16:53.118595,192.168.1.14,476,temp,14,1,6.1675164908883415,0,1
2025-12-18 17:30:53.118619,192.168.1.14,148,pesticide,14,1,5.003946305945459,0,1
2025-12-18 17:24:53.118642,192.168.1.6,617,humidity,6,1,6.42648845745769,0,1
2025-12-19 15:08:53.118666,192.168.1.45,114,soil_moisture,45,1,4.74493212836325,0,1
2025-12-19 14:05:53.118690,192.168.1.19,775,soil_moisture,19,1,6.654152520183219,0,1
2025-12-18 16:03:53.118715,192.168.1.41,796,temp,41,1,6.680854678790215,0,1
2025-12-18 18:37:53.118739,192.168.1.39,772,temp,39,1,6.650279048587422,0,1
2025-12-18 20:25:53.118767,192.168.1.47,568,temp,47,1,6.343880434126331,0,1
2025-12-19 11:14:53.118792,192.168.1.44,562,soil_moisture,44,1,6.333279628139691,0,1
2025-12-18 22:46:53.118816,192.168.1.21,138,pesticide,21,1,4.9344739331306915,0,1
2025-12-18 19:23:53.118838,192.168.1.13,702,soil_moisture,13,1,6.555356891810665,0,1
2025-12-19 15:51:53.118862,192.168.1.8,288,temp,8,1,5.666426688112432,0,1
2025-12-18 19:38:53.118887,192.168.1.15,330,humidity,15,1,5.802118375377063,0,1
2025-12-18 19:10:53.118911,192.168.1.10,739,pesticide,10,1,6.606650186198215,0,1
2025-12-19 11:18:53.118935,192.168.1.31,111,pesticide,31,1,4.718498871295094,0,1
2025-12-19 02:20:53.118958,192.168.1.49,617,soil_moisture,49,1,6.42648845745769,0,1
2025-12-18 23:23:53.118981,192.168.1.34,736,humidity,34,1,6.602587892189336,0,1
2025-12-19 05:29:53.119005,192.168.1.14,619,soil_moisture,14,1,6.429719478039138,0,1
2025-12-19 09:59:53.119028,192.168.1.10,122,pesticide,10,1,4.812184355372417,0,1
2025-12-19 15:12:53.119052,192.168.1.37,527,humidity,37,1,6.269096283706261,0,1
2025-12-19 10:12:53.119077,192.168.1.22,766,soil_moisture,22,1,6.642486801367256,0,1
2025-12-18 21:43:53.119101,192.168.1.48,223,pesticide,48,1,5.4116460518550396,0,1
2025-12-19 00:18:53.119124,192.168.1.17,77,humidity,17,1,4.356708826689592,0,1
